File Version,BWSpec4.11_1,,,,,,,,,
Run Name,,,,,,,,,,
Product Name,,,,,,,,,,
Batch No,,,,,,,,,,
Lot No,,,,,,,,,,
Sample Suppler,,,,,,,,,,
Sample Notes,,,,,,,,,,
Date,26-04-2022 17:59,,,,,,,,,
title,ZAFB,,,,,,,,,
model,BRC112P-V,,,,,,,,,
c code,ZAFB,,,,,,,,,
1982,1058.11,9450.85,-9450.85,0,65535,29877,29877,0,0,0
1983,1058.4,9448.18,-9448.18,0,65535,32175,32175,0,0,0
1984,1058.7,9445.51,-9445.51,0,65535,33800,33800,0,0,0
1985,1059,9442.85,-9442.85,0,65535,34039,34039,0,0,0
1986,1059.3,9440.19,-9440.19,0,65535,33532,33532,0,0,0
1987,1059.6,9437.53,-9437.53,0,65535,33377,33377,0,0,0
1988,1059.9,9434.87,-9434.87,0,65535,33084,33084,0,0,0
1989,1060.2,9432.22,-9432.22,0,65535,34807,34807,0,0,0
1990,1060.49,9429.57,-9429.57,0,65535,40489,40489,0,0,0
1991,1060.79,9426.92,-9426.92,0,65535,48214,48214,0,0,0
1992,1061.09,9424.27,-9424.27,0,65535,54310,54310,0,0,0
1993,1061.39,9421.62,-9421.62,0,65535,65535,65535,0,0,0
1994,1061.69,9418.98,-9418.98,0,65535,65535,65535,0,0,0
1995,1061.98,9416.34,-9416.34,0,65535,65535,65535,0,0,0
1996,1062.28,9413.7,-9413.7,0,65535,65535,65535,0,0,0
1997,1062.58,9411.06,-9411.06,0,65535,65535,65535,0,0,0
1998,1062.88,9408.42,-9408.42,0,65535,65535,65535,0,0,0
1999,1063.17,9405.79,-9405.79,0,65535,65535,65535,0,0,0
2000,1063.47,9403.16,-9403.16,0,65535,65535,65535,0,0,0
2001,1063.77,9400.53,-9400.53,0,65535,65535,65535,0,0,0
2002,1064.07,9397.91,-9397.91,0,65535,65535,65535,0,0,0
2003,1064.36,9395.28,-9395.28,0,65535,65535,65535,0,0,0
2004,1064.66,9392.66,-9392.66,0,65535,65535,65535,0,0,0
2005,1064.96,9390.04,-9390.04,0,65535,65535,65535,0,0,0
2006,1065.26,9387.42,-9387.42,0,65535,65535,65535,0,0,0
2007,1065.55,9384.81,-9384.81,0,65535,65535,65535,0,0,0
2008,1065.85,9382.19,-9382.19,0,65535,64816,64816,0,0,0
2009,1066.15,9379.58,-9379.58,0,65535,58268,58268,0,0,0
2010,1066.44,9376.97,-9376.97,0,65535,50102,50102,0,0,0
2011,1066.74,9374.37,-9374.37,0,65535,43416,43416,0,0,0
2012,1067.04,9371.76,-9371.76,0,65535,37782,37782,0,0,0
2013,1067.33,9369.16,-9369.16,0,65535,18635,18635,0,0,0
2014,1067.63,9366.56,-9366.56,0,65535,11443,11443,0,0,0
2015,1067.92,9363.96,-9363.96,0,65535,10469,10469,0,0,0
2016,1068.22,9361.37,-9361.37,0,65535,9791,9791,0,0,0
2017,1068.52,9358.77,-9358.77,0,65535,9131,9131,0,0,0
2018,1068.81,9356.18,-9356.18,0,65535,8409,8409,0,0,0
2019,1069.11,9353.59,-9353.59,0,65535,7825,7825,0,0,0
2020,1069.4,9351,-9351,0,65535,7401,7401,0,0,0
2021,1069.7,9348.42,-9348.42,0,65535,7075,7075,0,0,0
2022,1070,9345.83,-9345.83,0,65535,6657,6657,0,0,0
2023,1070.29,9343.25,-9343.25,0,65535,6259,6259,0,0,0
2024,1070.59,9340.67,-9340.67,0,65535,5821,5821,0,0,0
2025,1070.88,9338.1,-9338.1,0,65535,5593,5593,0,0,0
2026,1071.18,9335.52,-9335.52,0,65535,5315,5315,0,0,0
2027,1071.47,9332.95,-9332.95,0,65535,5033,5033,0,0,0
2028,1071.77,9330.38,-9330.38,0,65535,4741,4741,0,0,0
2029,1072.06,9327.81,-9327.81,0,65535,4497,4497,0,0,0
2030,1072.36,9325.24,-9325.24,0,65535,4385,4385,0,0,0
2031,1072.65,9322.68,-9322.68,0,65535,4189,4189,0,0,0
2032,1072.95,9320.12,-9320.12,0,65535,3619,3619,0,0,0
2033,1073.24,9317.56,-9317.56,0,65535,0,0,0,0,0
2034,1073.54,9315,-9315,0,65535,0,0,0,0,0
2035,1073.83,9312.44,-9312.44,0,65535,0,0,0,0,0
2036,1074.13,9309.89,-9309.89,0,65535,0,0,0,0,0
2037,1074.42,9307.34,-9307.34,0,65535,0,0,0,0,0
2038,1074.72,9304.79,-9304.79,0,65535,0,0,0,0,0
2039,1075.01,9302.24,-9302.24,0,65535,0,0,0,0,0
2040,1075.3,9299.7,-9299.7,0,65535,0,0,0,0,0
2041,1075.6,9297.15,-9297.15,0,65535,0,0,0,0,0
2042,1075.89,9294.61,-9294.61,0,65535,0,0,0,0,0
2043,1076.19,9292.07,-9292.07,0,65535,0,0,0,0,0
2044,1076.48,9289.54,-9289.54,0,65535,0,0,0,0,0
2045,1076.77,9287,-9287,0,65535,0,0,0,0,0
2046,1077.07,9284.47,-9284.47,0,65535,0,0,0,0,0
2047,1077.36,9281.94,-9281.94,0,65535,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data (Wavelength Linear),,,,,,,,,,
Start WL,317,(nm),,,,,,,,
End WL,1077,(nm),,,,,,,,
Interval WL,1,(nm),,,,,,,,
Wavelength,Dark,Reference,Raw data #1,Dark Subtracted #1,%TR #1,Absorbance #1,Irradiance (W/cm^2/nm) #1,,,
